,text,source,true_label,predict
1410,It is unjust to say that women think in more personal terms than do men,CallMe,0,0
1411,I can't stand playing golf behind elders especially middle aged to elderly ones. SMH SPEED UP OR GO BACK TO DA KITCHEN.,CallMe,0,0
1412,BLIZZCON ANNOUNCED,CallMe,0,0
1413,"Think like a woman, walk like a man. .
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#aesthetics #menwithstyle #class #elegance... https://t.co/n2fl9ipxuM",CallMe,0,0
1414,RT MENTION2370 I'm not ageist but there's not a single children's sport I can stand to sit through,CallMe,0,0
1415,"Lo cewek ya? ""MENTION4162: I have zero tolerance for cowok riwil. Riwil is girls' nature.""",CallMe,0,0
1416,"MENTION2846 MENTION3650 report it, email me, tell me if you get no response in a timely manner.",CallMe,0,0
1417,There is a dude here wearing a baby strapped to his chest and his beard is so long it appears the baby is Marge S and I am *dying*,CallMe,0,0
1418,"MENTION4607 8. i like pink a lot, too, but it fades too quickly.",CallMe,0,0
1419,hani: everyone and their mothers: stop acting like a child,CallMe,0,0
1420,"And oh boy, did I have a lot of apologies to make eventually. :P Luckily, tech feminists are pretty awesome & forgiving people.",CallMe,0,0
1421,"Amazon has selection, decent prices, overall good customer experience. but their user interface has been a hot mess for forever.",CallMe,0,0
1422,politicians seek to gain power by getting control over voters.,CallMe,0,0
1423,Digging this challenge #MKR It's making me hungry,CallMe,0,0
1424,i don’t think the US needs a foreign born president at all..at any time.,CallMe,0,0
1425,"I think all kids should be in the 49kg weight division, sports or not.",CallMe,0,0
1426,"If this is an ally, then fuck everything & set the world on fire. MENTION2036 was dumb enough to get sucked into his bullshit vortex.",CallMe,0,0
1427,"If #adaywithoutwomen really existed, none of us would be alive or even born.",CallMe,0,0
1428,Well I wonder what coming up on MKR............. 😈#MKR #fourinhand #fourinhandhotel #colinfassnidge… https://t.co/K2ez4PK7N7,CallMe,0,0
1429,"Call me sexist, but I really don't like female country singers",CallMe,1,1
1430,Thanks for making #mkr an unbearable watch MENTION1035. #stopdraggingitout!!,CallMe,0,0
1431,'Australia's favourites are back'? Uhh.... what?! #MKR,CallMe,0,0
1432,MENTION4096 from WA? Yeah. You can easily do it in 2 days. I'd recommend taking a break just after hitting the CA border.,CallMe,0,0
1433,"Where some see a gun control or a mental illness tragedy, millions of us see the natural extension of an everyday experience. #YesAllWomen",CallMe,0,0
1434,Let's hope the goat was happy! #HappyGoat #MKR http://t.co/GKcvjeZPwp,CallMe,0,0
1435,"MENTION1428 adults in general...maybe. -Head tilts- Well, you seem..eccentric yet, adult? Not like a butch person.",CallMe,0,0
1436,"woman suck at driving, period.",CallMe,1,1
1437,MENTION4027 http://t.co/4iHAGLQ1N1,CallMe,0,0
1438,oh good lord. http://t.co/6RVtCzf4DF,CallMe,0,0
1439,"OK, look. Someone is messaging me on something. I hear the ding. I don't know which account, which service, which computer. Uh. DM me.",CallMe,0,0
1440,I JUST GOT MAD AT MY HAIR SO I CUT IT.,CallMe,0,0
1441,MENTION531 i am. because i've verified my numbers when i was monitoring more than this. ^.^,CallMe,0,0
1442,Boys can walk away from a goodGirl so fast🙄but it takes Forever for a girl to walk away from a Boy she thought was everything she wanted😞💔,CallMe,1,1
1443,"Lance A Award for Sportsmanship 2015 goes to... Trevor C opens envelope, announces winner is Kat! #MKR http://t.co/LHsphaw1cy",CallMe,0,0
1444,OMG fashion parade time #mkr,CallMe,0,0
1445,RT MENTION2547 the kid's skill sets and abilities are just leagues above the grownups. Much more entertaining. #Olympics,CallMe,0,0
1446,"If you are feeling perturbed about women that aren't humble, kindly go set yourself on fire.",CallMe,0,0
1447,"Katie & Nikkie are ""pretty"" gutsy #MKR #mkr MENTION786",CallMe,0,0
1448,RT MENTION2615 watching amateur play rugby is just plain wrong #weird,CallMe,0,0
1449,The Problem with People - When People Want to be animals #ADayWithoutAPeople #ADayWithoutPeople #internationalpeopleday  https://t.co/Wkp11nknR4,CallMe,0,0
1450,MENTION3836 do you want to put the girl in a cheerleader outfit or a jersey -- either fine with me. Plan is to have,CallMe,0,0
1451,"I suspect she doesn't know about either connection. But it's the site she's posting to, lol.",CallMe,0,0
1452,"When your handle's MENTION318 & the folks you claim to be helping have made #StopWadhwa2015, it's time to reevaluate if you're a decent ally.",CallMe,0,0
1453,#mkr learn to cook Kat & Andre,CallMe,0,0
1454,"MENTION1932 It’s worse.  Happened in May, they realized it in September and reported it just now.",CallMe,0,0
1455,whenever a female disagrees with me I just assume she doesn't understand/can't really correctly comprehend the situation,CallMe,1,1
1456,"MENTION1358 to be fair, none of those things have anything to do with twitter's ToS or even free speech, for that matter. :P",CallMe,0,0
1457,Elders have the worst humour,CallMe,0,0
1458,"Fifth Gear has nothing on MENTION4577. 
that girl presenter looks ridiculous.",CallMe,0,0
1459,Colin's review of Kat & Andre is equivalent of a teacher saying well done on writing your name in pencil. #mkr,CallMe,0,0
1460,I would pay money to see Celine and the mother eliminated #mkr,CallMe,0,0
1461,MENTION1137 MENTION1313 Ditto.,CallMe,0,0
1462,The MENTION2791 account is literally MENTION318 retweeting himself talking for women in tech. Seriously. Look at it. #StopWadhwa2015,CallMe,0,0
1463,#MKR Sheri & Emilie might be ready for lunch. Might...I said.,CallMe,0,0
1464,MENTION137 I'd shopped off the website before :),CallMe,0,0
1465,MENTION3723 I've always wanted to use that word in a sentence Xinh!😂 #mkr,CallMe,0,0
1466,Men are always ready for sex,CallMe,1,1
1467,"i love equal rights, fuck sexists , i love men , men are alright ,not all men i care about MGM , HIS FORESKIN GOT CUT OFF #TweetLikeAFeminist",CallMe,1,1
1468,"""Haven't got any where close to having it just as good as a man does"" Agree? Disagree? VOTE:… https://t.co/eNV3iT9ltJ",CallMe,0,0
1469,"Stuff that caught my attention: I'm convinced that millenials and boomers see humor differently, and ... http://t.co/xlmJ6TlM",CallMe,0,0
1470,MENTION1932 MENTION4637 I imagine you as a Super Heroine who saves people from shark attacks. http://t.co/wJPVXdnhKS,CallMe,0,0
1471,runway?!?!?! 2 boxes put together by the looks of it! #MKR,CallMe,0,0
1472,Women are less career motivated than men,CallMe,1,1
1473,"Can't wait for the VIC girls, Ash & Camilla to wreck Kat's ass . Like girrrrl, learn manners and etiquette #mkr",CallMe,0,0
1474,"MENTION872 MENTION3295 Good for you.  Too bad about those hurt by it or unprotected by it, right?",CallMe,0,0
1475,it bugs me when amateurs are on Around the Horn. She didn't even deserve to win.,CallMe,0,0
1476,You are awful. MENTION3289 SHOUTCASTERS SHOULD NOT DO PLAY BY PLAY FOR SPORTS!!!! IT'S JUST FACT. THEY ARE AWFUL.,CallMe,0,0
1477,5'9 is tall for a girl right?,CallMe,0,0
1478,so the paster of this church is a vegen..I feel like the pastor of churches needs 2 be a vegan#imjussayin J.King,CallMe,0,0
1479,0 people care bout ur preferences MENTION3312 call me fatphobic or whatever but I think overweight bodies look awful and are such a turn off,CallMe,0,0
1480,MENTION786 where is the location of tonight's #mkr ?,CallMe,0,0
1481,I hate listening to loud commentators and I have no clue why.,CallMe,0,0
1482,"Reminder: Nerd Dinner/Tweetup tonight at 6pm Crossroads Mall in Redmond, WA. #codenewbie's welcome. http://t.co/U4tC8nQxO7",CallMe,0,0
1483,I think the whole country hates #Kat right now #mkr,CallMe,0,0
1484,A man who is vulnerable is a sissy,CallMe,1,1
1485,"when I play Sims 3, I put my wifes bed in the kitchen.",CallMe,1,1
1486,My kitchen rules or my vagina rules? #MKR http://t.co/CXXgcf1MHl,CallMe,0,0
1487,MENTION2661 Look as long as he had a frog penis we can agree that it is not an unacceptable change in character,CallMe,0,0
1488,Can't handle Kat & Andre on #MKR. All talk. I think I'll just follow along on social media until they crash and burn like all crack addicts,CallMe,0,0
1489,"MENTION2232 Really beautiful!  And huba, huba! Look at the geometry on that honey!  all th… https://t.co/Yd3CD85Pjh",CallMe,0,0
1490,"Yep ""MENTION3062: women should never be ""bored"". There's ALWAYS some shit to clean or something to be cooked.""",CallMe,1,1
1491,Pete eating... #mkr http://t.co/3wcIykPqX3,CallMe,0,0
1492,RT MENTION116 some comedians just aren't funny,CallMe,0,0
1493,MENTION3074 Was it Marylin M who said that a woman who aspires to be as good as man lacks ambition...!? ;),CallMe,0,0
1494,"Yes, I find it difficult to accept that grownups can be Death Metal fans. I always thought grownups were smarter than that.",CallMe,0,0
1495,literally after months of attacks there has not been one single criticism or response leveled of my actual work. so you know.,CallMe,0,0
1496,Hot lemon curd. NO. *grrrrrrrrrrr* #MKR,CallMe,0,0
1497,i hate to hear people argue bout sports,CallMe,0,0
1498,Katie  and Nikki #MKR #MKR2015 http://t.co/IH5R1jWrSs,CallMe,0,0
1499,"MENTION3080 Shoddy organizing, basically. Also, if you're a hot chick you get all you want. it's the truth.",CallMe,1,1
1500,MENTION1272 randi@randi.io,CallMe,0,0
1501,KAT IS A FUCKING TREASURE #mkr,CallMe,0,0
1502,something about seeing a person on an ellyptical....rubs me the wrong way lol,CallMe,0,0
1503,girls always want equality BUT LORD HELP YOU LADIES WHEN YOU CANT PICK UP SOMETHING HEAVY THEN YOU WANT MEN TO DO UR WORK,CallMe,1,1
1504,MENTION1144 Thank you. I lost my dad last year and have been avoiding social media bc it stings/jolts still. It means a lot to not b alone.,CallMe,0,0
1505,or so I can direct parents there around xmas time. :P,CallMe,0,0
1506,Let's hope the goat is as happy as this.... #SAsweethearts #MKR #HappyGoat http://t.co/8rEYDrkO0t,CallMe,0,0
1507,MENTION1446 MENTION294 how hilarious are female refs in the NBA? Is it like the Rooney Rule in the NFL?,CallMe,1,1
1508,MENTION422 http://t.co/BXygHtfPk6,CallMe,0,0
1509,MENTION3432 i broke up with a dude when i was a teenager by forkbombing his server.,CallMe,0,0
1510,MENTION3005 MENTION454 Is it OK?,CallMe,0,0
1511,MENTION4725 that's... actually kind of interesting. i'll give them a call later next week. i need to talk to them anyways.,CallMe,0,0
1512,MENTION674 the reason that ship sank and those guys died is because there is a woman on board of the Maverick. #notsexist #superstitious,CallMe,1,1
1513,"RT MENTION1838 Not sexist, but it's hard watching a game when there is a female commentator.",CallMe,1,1
1514,MENTION3520 MENTION2710 MENTION4637 fuck. yes.,CallMe,0,0
1515,Cannot believe there is round 4 of instant restaurants #MKR,CallMe,0,0
1516,MENTION2685 sorry. >.>,CallMe,0,0
1517,I would have no respect for a woman who engages in sexual relationships without any emotional involvement,CallMe,1,1
1518,"RT MENTION4672: iBelieve Sum Chores R 4 Men like taking out the trash, cutting grass, n (cont) http://tl.gd/cb53eg",CallMe,1,1
1519,"So the new Ghostbusters is shit, I'm gunna go watch the original now to wash myself of this filth and smut.",CallMe,0,0
1520,"Usually I hate the BS software that comes with gaming keyboards, but this one has an option to disable the lighting when monitor turns off.",CallMe,0,0
1521,It doesn't make sense i eat a lot but gain no weight,CallMe,0,0
1522,it doesn't look worse when a girl fucks with many guys then when a guy fucks with many girls. It's society that see's it in a sexist way,CallMe,0,0
1523,MENTION2291 http://t.co/IiibIGeomu :),CallMe,0,0
1524,It is ridiculous for a woman to run a locomotive and for a man to darn socks.,CallMe,1,1
1525,"In alighting from an automobile, the most desirable procedure when possible is for he man to walk around in front of the car and hold the door open for the lady",CallMe,1,1
1526,It is great to hear that there's more women getting involved with #FreeBSD. :) The community is fantastic and has always been supportive.,CallMe,0,0
1527,im sorry im tired of this bullshit first rookie nba coach now rookie nfl coach. it's a pro's sport n that's how it should b,CallMe,0,0
1528,Thank you to everyone at #GirlDevWeek for the kind words. Thank you for letting me speak. Thank you for listening.,CallMe,0,0
1529,"MENTION3181 Real people also have a good partner at their side and ain't out there manipulating society with their ""QUEER"" intentions as values.",CallMe,0,0
1530,Capable people should occupy posts of responsibility.,CallMe,0,0
1531,Mascarpone aaaand marscarpone sorbet??? How's this gonna work out!? #MKR,CallMe,0,0
1532,Five bucks says MENTION3927 drinking.,CallMe,0,0
1533,"Sorry, but even if you did make it through there was no way you would have made it to the end. #MKR",CallMe,0,0
1534,Watching devil wears prada just reaffirms my desire to be single forever. Needy boyfriend omfg.,CallMe,0,0
1535,MENTION419 yes.,CallMe,0,0
1536,RT MENTION1598 I don't give a fuck about English football #BallonDOr2014,CallMe,0,0
1537,i feel ways when i see tings tweeting about big sporting events,CallMe,0,0
1538,MENTION3343 MENTION4095 Sweden and the EU...,CallMe,0,0
1539,"Hey, Twitter, MENTION2307 is probably a rapist. If you google his handle you can also see he's a white stoner gamer. SHOCKING",CallMe,0,0
1540,"When both parents are employed and the child gets sick at school, the school should call the mother rather than the father.",CallMe,1,1
1541,"MENTION3273 I guess ""no one"" includes this entire comment thread: http://t.co/nHHRYz62g9",CallMe,0,0
1542,"EXCUSE ME KOTAKU, BUT I AM A DEVOPS, NOT JUST AN ACTIVIST.",CallMe,0,0
1543,Old people should not drive ever...you guys fuckin suck...and teenagers have higher insurance? Bullshit #baddriving -_-,CallMe,0,0
1544,Women have more intuition than men.,CallMe,1,1
1545,"MENTION2242 a 1 isn't strategy, it's bastedry #mkr2015 #mkr",CallMe,0,0
1546,Men make better engineers than women.,CallMe,1,1
1547,I think that having children is a woman’s greatest fulfillment,CallMe,1,1
1548,Just colluding and conspiring with MENTION3520 http://t.co/25VNDSm7RJ,CallMe,0,0
1549,MENTION625 go fuck yourself. <3,CallMe,0,0
1550,rookies do not like football.  #fact,CallMe,0,0
1551,It is disrespectful for a man to swear in the presence of a lady,CallMe,1,1
1552,Ready to run playing as mkr background music 😍👌 #mkr,CallMe,0,0
1553,"MENTION1973 they are in seattle, usually hiring.",CallMe,0,0
1554,men and women aren't equal. I was raised to put women on a higher standard than men.,CallMe,1,1
1555,"if u ask me, girls CAN wear guy clothes, and guys can wear girl clothes ok",CallMe,0,0
1556,females are not or will ever be as good as males at getting friend zoned.,CallMe,1,1
1557,women should not be allowed to drive trucks or SUVs hauling a trailer,CallMe,1,1
1558,Should a woman act like a man in business? #WomenWhoLead #womenleaders #BossLady https://t.co/RTZcgElsSL,CallMe,1,1
1559,"White people and culturally appropriative ""spirituality"" (I'M TALKING TO YOU YOGA ENTHUSIASTS), just stop",CallMe,0,0
1560,female commentators ruin every game,CallMe,1,1
1561,"Nope, YOU'RE just gross, assface. MENTION3892 Girls are not allowed to participate in No shave November... I'm not sexist, you're just gross",CallMe,1,1
1562,MENTION1266 by her saying anything a elder can do a rookie can easily do twice as good SMH don't be a hypocrite,CallMe,0,0
1563,Women go 'above and beyond' to support each other - and that's not something to celebrate. My post for MENTION2990: https://t.co/38ToCF3ahi,CallMe,0,0
1564,"MENTION2485 I'm epic at color coordination. Layered tanks of turquoise and pink. Pink shoes, pink backpack. Pink pullover.",CallMe,0,0
1565,MENTION1665 can't get into women's mma. women don't belong in such a violent sport.,CallMe,1,1
1566,"""Seeing as you two think this is a art competition and not a cooking competition, I give you two a score of -10."" #MKR",CallMe,0,0
1567,"MENTION4728 nothing will ever be perfect, but this is a good start towards fixing a HUGE percentage of harassment.",CallMe,0,0
1568,MENTION2038 did you mean sudden death. . They should suffer slowly I would say #katandandre #mkr,CallMe,0,0
1569,MENTION3028 tweetbot is a paid client. :P,CallMe,0,0
1570,"I'd be happy to get an adult, but leo wouldn't adjust well. He thinks he is dominant to everything. Can't have a big dog, he gets protective",CallMe,0,0
1571,"MENTION1855 yeah, i need to start looking at finding a... oh wait. i can't drop that news yet. :P",CallMe,0,0
1572,"The number of emails attributing my RTs of WoC/racial issues to ""spoiled white girl guilt"" is now greater than 0.",CallMe,0,0
1573,Home economics courses should be as acceptable for male students as for female students,CallMe,0,0
1574,"""I'm refusing to deal with this passenger"" #thingsIwasToldAboutMyScrewdriver #SYD",CallMe,0,0
1575,BSD is a good community. Wandering into it and attacking one of the few women contributors is going to get some people talking.,CallMe,0,0
1576,I can't stand playing golf behind grownups especially middle aged to elderly ones. SMH SPEED UP OR GO BACK TO DA KITCHEN.,CallMe,0,0
1577,"No puppy today. This puppy had some pretty severe anxiety issues. I can work with that, but leo would not be happy.",CallMe,0,0
1578,All kinds of job are equally appropriate for men and women.,CallMe,0,0
1579,"MENTION1754 You need serious help, Gags.  I hope you find it. http://t.co/W1u9n2sjMh",CallMe,0,0
1580,HAHAAHAHAHHAHAHAHAH EAT SHIT KAT AND ANDRE #mkr,CallMe,0,0
1581,Sassy.. More like trashy #MKR2015 #MKR,CallMe,0,0
1582,MENTION3687 where's the file?,CallMe,0,0
1583,Poor Sheri and Emilie #mkr,CallMe,0,0
1584,"I'm sorry, but I cannot respect an anti-football opinion nor entertain it when it has to do with sports, even the pro analysts.",CallMe,0,0
1585,'My Kitchen Rules #MKR' Recap: Eva And Debra Become The Highest Scoring Team In ... - MENTION4281 AU http://t.co/aSeMriOX1N,CallMe,0,0
1586,"Oh, look who is ban evading. Well, I guess I'll take care of that. And I've got 2 paychecks, thanks for the concern. ;) MENTION4196",CallMe,0,0
1587,"MENTION1207 I thought about putting one of the monitors on top, but then it's too high for me to easily see.",CallMe,0,0
1588,"MENTION4416 MENTION1389 Me, too. It was going perfect. Got him on record when he thought it was just women before showing him truth.",CallMe,0,0
1589,"It's difficult deciding to call out something as being problematic, because that gives it attention & not many people know about it.",CallMe,0,0
1590,#mkr that was useless from nikki,CallMe,0,0
1591,MENTION963 there was one where there's like this dude... he's big... and the hands out of the ground?,CallMe,0,0
1592,"omg, you guys. they are misusing the word gaslighting repeatedly. must not have gotten to that on their SJW word of the day calendar yet.",CallMe,0,0
1593,I got some insight into the indie gaming community tonight. Just a peek. It was enlightening.,CallMe,0,0
1594,"MENTION1648 built-in would be good. i can do more with 3rd party services than i can by providing a client, in the meanwhile.",CallMe,0,0
1595,"To MENTION2897, #BlackLivesMatter obviously does not include Brian B, whose life was nearly destroyed by false rape accusation.",CallMe,0,0
1596,Nikki you should've changed the ballet flats for a pair of stilettos #catwalk #mkr,CallMe,0,0
1597,"A man is as good as the woman he is with

#AddAWomanImproveAQuote",CallMe,0,0
1598,MENTION1307 I always envied the jet pilots flying away to exotic places with those gorgeous a… https://t.co/KqqGcF4tz4,CallMe,0,0
1599,"MENTION1557 MENTION3336 when you have that many followers, you know precisely what happens.",CallMe,0,0
1600,MENTION1802 wtf is going on,CallMe,0,0
1601,"When we look at all mentions of a username, including RTs, MENTION720 has received 1611 in the past 12h. MENTION3332 has received 911.",CallMe,0,0
1602,"MENTION225 I just laughed at Kane's move.  Kid is sick.  Wish they'd used Geno over Letang, though...",CallMe,0,0
1603,THE NIDGE! #MKR2015 #MKR,CallMe,0,0
1604,Hahahahah #mkr,CallMe,0,0
1605,pucker lips lol #mkr,CallMe,0,0
1606,I am firmly against elders posting selfies with the dog filter,CallMe,0,0
1607,“MENTION786: Do you prefer a sweet or savoury breakfast? #mkr #hungrycampers” Pancakes all the way!!!,CallMe,0,0
1608,#katieandnikki stop calling yourselves pretty and hot..you're not and saying it a million times doesn't make you either...STFU #MKR,CallMe,0,0
1609,#MKR does deconstructed lemon tart mean i could not be bothered to make the real one?,CallMe,0,0
1610,"If Katie & Nikki go, I hope one of them give Kat a left hook on the way out. What a bitch. #mkr",CallMe,0,0
1611,MENTION1081 MENTION906 except that features like that shouldn't have a pay barrier.,CallMe,0,0
1612,"Compared to women, men tend to be cruel",CallMe,1,1
1613,Thank god for consulting to fuel my blackmilk addiction.,CallMe,0,0
1614,"Went comic shopping tonight with MENTION910, MENTION4245, MENTION3520. Super fun time. :) http://t.co/wUuuyyUaeK",CallMe,0,0
1615,"MENTION3574 on one hand, the only voice she has is with gaters - which doesn't really affect OAPI's reach.",CallMe,0,0
1616,I will not vote for Hillary,CallMe,0,0
1617,Yum!! Those pancakes from Jac & Shaz look amazing ☺ #mkr,CallMe,0,0
1618,Go Manu! #mkr,CallMe,0,0
1619,"The two accounts I reported (MENTION655 and MENTION2849) were both suspended, but this is not a good response.",CallMe,0,0
1620,MENTION2842 MENTION1088 Legally in a Western nation?,CallMe,0,0
1621,A good woman should be set on a pedestal by her man.,CallMe,1,1
1622,"Sorry about all the RTs, but this is a really serious issue. This guy is basically the tech anti-feminist that thinks he's an ally.",CallMe,0,0
1623,Seriously - just when you think that stupid Kant get an worse she does #mkr #kant,CallMe,0,0
1624,"inviting ONLY women politicians panel to ""discuss"" anything on news channel is a sign of your retardedness.MENTION4432",CallMe,1,1
1625,I'm far more willing to help girls than men :D,CallMe,1,1
1626,MENTION1359 congrats.,CallMe,0,0
1627,"MENTION4207 rather amused that despite their protests, GG is the only group i've looked at where abuse is easily predicted based on followers",CallMe,0,0
1628,when i see a guy getting a manicure I cringe!!!,CallMe,1,1
1629,Just discovered what happens when jeans are too big while wearing over a swim. Whelp. Time to make a belt.,CallMe,0,0
1630,"You guys can be pissed at me, you can hate me, you can this guy (sadly) is right. http://t.co/7hsa1cLuBg",CallMe,0,0
1631,"Most tellingly of all, hashtag + target mentions are up. MENTION720 has received 474 mentions in the past 12 hours w/gamergate ht.",CallMe,0,0
1632,Why does it look like her pants are falling down or are they tights as pants? #mkr,CallMe,0,0
1633,Women are stupid. Fuck 'em then leave 'em. If you want to be intelligent hang out with men. #SorryNotSorry #NotSexist #SoTrue,CallMe,1,1
1634,there is no way in hell I'm watching the new Ghostbusters trailer. Straight garbage. Shitty actresses.,CallMe,0,0
1635,MENTION428 Conversely MENTION2943 is a good guy and egalitarian.,CallMe,0,0
1636,A normal man should be wary of a woman who takes the initiative in courtship even though he may be very attracted to her,CallMe,1,1
1637,Time to catch up on #MKR and say goodnight.  But I'll probably get up and make myself something to eat soon anyway.,CallMe,0,0
1638,Nah nah nah-nah...hey heeeeeyyyyy..... Katie & Nikki #MKR,CallMe,0,0
1639,#MKR 'the chickeny thing'  evict/vote him off -whatever - what sort of idiot statement was that on a cooking show? embarrassing to watch,CallMe,0,0
1640,Ever woman needs a male partner who will cherish her,CallMe,1,1
1641,You may I know you've just miss-spelt sexiest.,CallMe,0,0
1642,"MENTION3587 Oh no, not sexist at all!",CallMe,0,0
1643,MENTION2667 I love atlassian. :P,CallMe,0,0
1644,Lip reading coming in handy! #mkr #thatsfunny,CallMe,0,0
1645,"My fav #MKR teams so far are definitely: 
Eva & Debra
Rose & Josh 
Annie & Loyd 
Robert & Lynzy
Sherie & Emilie 
Jaz & Shaz (not in order)",CallMe,0,0
1646,rookies should not be allowed to announce sports. Next thing you know they're gonna want the right to vote.,CallMe,0,0
1647,I love little kid 'foodies'.  #mkr,CallMe,0,0
1648,"Has to be a parody account. MENTION1784 I'm not sexist, but women just shouldn't be sports announcers.",CallMe,1,1
1649,MENTION1011 D: php D:,CallMe,0,0
1650,i need a man who can act like a good person bh pareil,CallMe,0,0
1651,"MENTION4609 i've had the epic, but i always kept it plugged in. can be plugged in and be used at the same time. :)",CallMe,0,0
1652,MENTION4057 MENTION1487 MENTION1454 WHY DO YOU HATE FREEDOM,CallMe,0,0
1653,Naga standard or epic chroma?,CallMe,0,0
1654,MENTION3333 yes,CallMe,0,0
1655,Mmm the pancakes are mouth watering I wish I was there #Mkr,CallMe,0,0
1656,MENTION690 it's a long winding story. :P,CallMe,0,0
1657,Kat and Andre are the sort of people who would look forward to funerals knowing they will be getting a free feed afterwards. #MKR,CallMe,0,0
1658,MENTION1601 Keep talking like that and your mommy's going to cut off Xbox privileges again.,CallMe,0,0
1659,Women are morally superior to men,CallMe,1,1
1660,Kat and Andre should get out in the next round..shameless  #mkr,CallMe,0,0
1661,Love a good generalization about a entire nation of people. #not #mkr,CallMe,0,0
1662,MENTION1288  Every. Time.,CallMe,0,0
1663,Why is #aussietv so white? #MKR #theblock #ImACelebrityAU #today #sunrise #studio10 #Neighbours #WonderlandTen #etc,CallMe,0,0
1664,Blondes vs blondes #MKR,CallMe,0,0
1665,"""rookie sports"" gives it away here MENTION2506 I dont even understand why rookie sports are televised #notsexist #justsaying",CallMe,0,0
1666,MENTION1330 he expects unix logins to map to github usernames - which they rarely will.,CallMe,0,0
1667,#MKR Well you are not really serving 200 plates lets face it unless some guts is going to get breakfast from all of you!,CallMe,0,0
1668,MENTION4608 clearly witchcraft. ;),CallMe,0,0
1669,MENTION1584 MENTION4623 this being a single gender project makes me even more uncomfortable,CallMe,0,0
1670,"MENTION963 everything. right now, i'm mostly in love wiht my ele sham/spriest (but disc for 2s)",CallMe,0,0
1671,So how many teams are we 'starting' with now? #mkr,CallMe,0,0
1672,#MKR Maybe Dan & Dennis will have a cook-off to see who wins the Mid-Life Crisis Divorce,CallMe,0,0
1673,Time to get up and walk like you mean it  https://t.co/btXwG2trT1 #heatlhtips #drdavidsamadi #menshealth,CallMe,0,0
1674,MENTION4637 twitter allows 13 yr olds. 13 yr olds don't generally have bank accts. *lots* of people don't have bank accts/work in cash.,CallMe,0,0
1675,MENTION166 MENTION3177 I've met plenty of people educated by private schools who still fail at basic grammar. ;),CallMe,0,0
1676,MENTION1573 the ring made me think of hackers when I bought it :),CallMe,0,0
1677,MENTION4285 a million times this.,CallMe,0,0
1678,MENTION1204 MENTION2954 ...nowhere TO go.,CallMe,0,0
1679,women reporters at men's sporting events just feel weird to me,CallMe,1,1
1680,RT MENTION3581: high schoolers do not belong on pinterest #s2s,CallMe,0,0
1681,"Actually the ""locomotive cab cleaner"" was Douglass, not intended for cars MENTION626 MENTION2548 http://t.co/VyPnBF5jGh",CallMe,0,0
1682,http://t.co/kkgAruvSNV,CallMe,0,0
1683,Kat and Andre's reaction to Annie and Lloyd was disgusting. They so deserve to be eliminated with extreme prejudice #MKR #MKR2015,CallMe,0,0
1684,MENTION3341 dogs are good for that. :P,CallMe,0,0
1685,"What is life without women? MENTION4072 tells all in her poem ""Uncertainty"" ↓ #ADayWithoutWomen https://t.co/KLmbCDHhFa",CallMe,0,0
1686,Lol RT MENTION4678: I'm sure there's a woman somewhere that actually has FGCU in the Sweet 16.,CallMe,0,0
1687,"And lol to the original trash who whined about RAINN statistics coming from self-report, the BJS report is SELF-REPORT FROM A SURVEY",CallMe,0,0
1688,MENTION1571 Absolutely.,CallMe,0,0
1689,"Welcome to the latest episode of ""CTO thinks he can still code"" with your host ""poor fucker who has to clean it up"".",CallMe,0,0
1690,An all-rookie Ghostbusters 3 with no connection to the original movies is quite possibly the word idea of all time.,CallMe,0,0
1691,RT MENTION1242 the only people I can take serious when they're angry are my mom and grandma,CallMe,0,0
1692,MENTION1932 MY SKIN GREEN. NO COLORS SUIT. ONLY WEAR RIPPED PANTS BECAUSE HULK NEED NO CLOTHES!,CallMe,0,0
1693,I was raised to hustle like a man so that I'd never have to depend on one. 💯,CallMe,0,0
1694,Cringing as I watch this episode #MKR,CallMe,0,0
1695,Lol an 8 from Pete is definitely strategic. Strategic to increase TV ratings. #MKR,CallMe,0,0
1696,nothing says good morning like Hard House and Cocaine.,CallMe,0,0
1697,"MENTION1007 as someone that is continuing to be harassed by ED since it was formed over a decade ago, can confirm.",CallMe,0,0
1698,"ah, everything cannot have been that bad... so overdramatic. also, YOU guys are the only ones that are strategic scoring... 🙅 #MKR",CallMe,0,0
1699,"Likewise with past years, #mkr will be going off air for a week over Easter.",CallMe,0,0
1700,"As much as I was looking forward to the girls getting their comeuppance, I absolutely hate Kat & Andre.. Bloody ridiculous scoring #mkr",CallMe,0,0
1701,And there goes any respect I had for Emma S RT MENTION1284: what in the fuck is this http://t.co/EFZEUTXGT6,CallMe,0,0
1702,"MENTION4637 yo, we should use this. Maybe I should say I dislike your game?",CallMe,0,0
1703,RT MENTION1444 FYI the ones on my timeline know nothing about football #notsexist,CallMe,0,0
1704,Forgot how annoying annie is. This is what happens when the series goes for ten years  #mkr,CallMe,0,0
1705,They got through.....pity....The blonde butchers. Lyn and Tony nice ppl ....have left  #MKR,CallMe,0,0
1706,MENTION3932 right now? multiple browsers :P   i should set up tweetdeck for this.,CallMe,0,0
1707,"MENTION1167 MENTION728 i haven't done much work with this kind of thing, so it's all a learning experience :P",CallMe,0,0
