,text,source,true_label,predict
873,Rowling算不上什么进步人士……哈利波特在那时算是新鲜的武侠小说，放到今天只能算是保守的本格少年漫画了。更不要说哈利波特里采用了多少西方传统的文化隐喻，主角团设定多么传统……当代西方文化革命中的小将们要打烂的正是这些传统。,SWSR,0,0
874,基德，这也有必要发条动态吗，动态发的多还不如少而精。,SWSR,0,0
875,弦子真的说出来我的心声。举证这么难，甚至受害者有罪论都出来了，女孩的反复真的是她自己自愿的吗，伤害就是伤害，一个十四岁的女孩，又懂得多少？正如房思琪那样，她不得不爱上这个强暴她的人，这样或许她才能活下去。,SWSR,0,0
876,呵呵，应该参照国外法律，离婚后男方付工资收入得多少给前妻，一直到死,SWSR,0,0
877,嗷嗷，谢谢。笑死我了，他们也真会找存在感,SWSR,0,0
878,扯淡，张口就来。Ronan Farrow一直都支持他妈和她妹seeking justice. me too起源就是他作为记者不畏艰难曝光韦恩斯坦，还拿了普利兹好吧,SWSR,0,0
879,说得好！不过暗戳戳说一句，如果男主是孔侑赵寅成那么帅气极品的话，就没人站男二了吧,SWSR,0,0
880,都说了，能在德普母亲去世的第二天提出离婚，是个正常人干出来的事嘛？,SWSR,0,0
881,别问我为啥来发言，杨紫粉丝辱骂我爱豆的母亲，造我爱豆母亲的黄谣，然后转头就说我爱豆的粉丝辱骂杨紫这个女性。这不是田园女权是什么?借着女权的名义达到自己的目的，和屌癌同罪,SWSR,1,1
882,买精子或者卵子改良自身基因这种思想很迷吧，假如认为自身基因不好，岂不是污染别人家基因，时间长了照样被淘汰。,SWSR,0,0
883,"你说再这么发展下去，会不会没有女人愿意给我们生孩子了？炎黄子孙要绝后了，谁来管管这些极端女权啊，太会洗脑了，气…冷…抖…,确实，非常极端，世界第一极端，真是可恨啊",SWSR,1,1
884,真的是门把够爱他了，死命都完成各种演出,SWSR,0,0
885,居然羡慕闹事的，真是唯恐天下不乱。这次运动看似轰轰烈烈，其实泥沙俱下鱼龙混杂，无组织无纪律，打砸抢烧破坏法律根基，这不是黑人崛起，而是美国崩溃的前兆。底特律的衰落从六十年代黑人暴乱开始，白人逃离，城市破产。,SWSR,0,0
886,emmmm...就是这个正常，我跟我母亲姓，小时候十分恐惧被别人知道我爸妈姓然后问我，因为我自己当时觉得这跟别人不一样，然后我很害怕,SWSR,0,0
887,图片我的真主啊歌颂你，你是光是电唯一的神话我的小乖乖，副作用？等我不痛了再说,SWSR,0,0
888,结过四次婚？可见确实婚后处理生活存在问题。但这跟演技还是没啥关系吧。,SWSR,0,0
889,已经变质了，现在有些拳师已经和境外势力勾结在一起了，女拳，轮子，废青，井蛙，美狗，甚至都分不清,SWSR,1,1
890,茶没说归没说，但是Woody就是这么理解茶的态度的。茶发声是在twitter发的，你认为一个八十几岁的老头子会上推特？Woody可能就是听别人说谁谁谁挺他啦，谁谁谁后悔合作啦。加上一句茶没说的也情有可原。这属于写书时查资料不严谨的错误。,SWSR,0,0
891,弱博女权啥也没干啊 不就是喷喷粪么,SWSR,1,1
892,赞同 尤其是企业发展竞争 老板不可能不计成本给员工优待 肯定是根据员工对企业的工作量以及价值来算 然后就是资本逐利和法规上对女性产假优待的矛盾 企业是不会白让你拿钱的 而法规也只是法规 不会给企业负担这一部分成本 这个矛盾就是目前女性就业的最大障碍之一 拿就业矛盾来说男女矛盾压根没到点上,SWSR,1,1
893,握草好的哇！！拉个小群儿我不发言就看你们聊就行……最近已经处于有很多话想讲但是一打字就是啊啊啊啊啊的可怜状态，需要受一受老师们的熏陶！,SWSR,0,0
894,哎，本来男女的生殖繁衍体能上面的构造就是不同的。什么时候生孩子也成为雌性吹嘘和要求别人的理由了？生孩子的确累，但是这就是女生在网络上剥削压迫男生的借口吗？男生不是也会要照顾你么？大家扮演的分工不同，那不然干嘛分男女?,SWSR,1,1
895,你确实是丑男啊，想不到你自己居然还承认了。,SWSR,1,1
896,德普不是有个女儿叫lily，他没有和女儿的妈结婚吗,SWSR,0,0
897,经过身边小伙伴们的集思广益，小编做了一些小笔记供参考鸭,SWSR,0,0
898,那就下来吧。一个如果只能靠返还原始野蛮的状态的民族有什么存在的必要呢？结果不是和印度一样，被美国理直气壮地控制和制裁了吗？这是一个仇女恨同的国家呢，所以消灭他是正义的。,SWSR,0,0
899,可以说一个是理念的问题一个是行动的结果。但问题是实际走上街头，理念是极有可能被滥用的。你能让大学课堂上的学生明白，你能让一万个愤怒的民众明白吗。到时候又是谁被牺牲了呢。,SWSR,0,0
900,女权与霸权思想是不一致的，你能支持自由平等又歧视少数群体吗？,SWSR,0,0
901,哦，我只知道你没人性，没把你想象成完美的人真是不好意思了呢,SWSR,0,0
902,哈哈哈哈 下一步是不是要说 狐狸叔是Gay不成倒反女性啊？我遏制不住自己的脑洞 这画面…,SWSR,0,0
903,归根到底 永远不要用某个属性区别人吧 就事论事最好...,SWSR,0,0
904,中国也有很多这样的啊 抵不过恶势力财大势大啊,SWSR,0,0
905,我有点迷惑，这个投稿意思不是别人不配说女权？宁这个发言不是从小众抱团的方式去嘲讽这个账号吗，宁这不上等人姿态[疑问],SWSR,0,0
906,不给饭吃时，男主就已经很尴尬了，好期待下周二,SWSR,0,0
907,想买的那个人知道自己是想买，而被买的那个人还不知道自己被买了，还在说“我很强势的”,SWSR,0,0
908,各种宗教都有这种人，每个宗教都说人类有罪是邪恶的，但是信仰的人和教职人员都是这人类有罪是邪恶的。,SWSR,0,0
909,为什么会有女权主义？男人压迫女人了吗？,SWSR,1,1
910,只同意那句“你结婚都不怕，还怕什么呢”这是友军吧,SWSR,0,0
911,感动，在这个时候有人帮我说话。在婚介所、沉、NDB、公权力机关硬说我自愿以后，微博和财新周刊更是不择手段。连在我朋友口中我也成为了一个性滥交者。沉成了网络暴力受害者。我好累。但发声还是要继续。,SWSR,0,0
912,"服了，没查清楚在这bb，伍迪艾伦有和米亚法罗待过一个晚上？说人琴瑟和谐怎么不查查米亚法罗和辛屈纳那段往事呢,说娶养女的拜托好好查查，到底是不是wa的养女",SWSR,0,0
913,但是不加女主会被禁吧？除非拍成社会主义兄弟情。像上瘾这种就被禁了。据说当初琅琊榜把无cp改成苏凰男女主，也是为了过审。,SWSR,0,0
914,我骂了吗？别人做的事你来我这里讨伐我？我是全天下女权的妈？对啊，男人只会善良的杀人强奸，女人可是会恶毒的骂人呢，我可真避重就轻。,SWSR,1,1
915,不是用娱乐至死的态度叙述故事，另辟蹊径依赖幽默的语言激发观众喜悦情绪，以夸大模糊真实作为结束。界面至今让我喜欢的，是它对现实的不回避与粉饰，永远理性阐述事实。。。,SWSR,0,0
916,他这个观点其实很重要，前些时候一些法国女演员也提过类似观点，用暴力和权力胁迫女性是不道德的，但拙劣的调情不应该被归类为犯罪。你总得让愚蠢的男人有点成长机会吧。,SWSR,1,1
917,这个跟怎么死有关系，很多人都想自己是老死，却现实施很多因为并发症而死，这个情况他的差不多，时间点上想着越迟被发现越是对自己有利。,SWSR,0,0
918,收拾这种人最好的办法就是花钱找人查它们，这个方法一针见血，马上达到效果，让这种恶意造谣的垃圾知道害怕。,SWSR,0,0
919,"男女两个人在一起，互相理解，互相帮助，如果想生孩子的，可以成为生命合伙人，共同升级打怪,第一次听说“田园女权”这个词。我也只想拥有平凡幸福生活，一家人在一起，健康平安就好",SWSR,0,0
920,肯定是那些男人在更衣室里不穿衣服随便走动才会被人偷拍的,SWSR,1,1
921,弦子不仅把我想说的内容更加清晰地表达出来了，而且也点出了我意想不到的内容,SWSR,0,0
922,我没明白？您盗图和这有啥关系啊？宣扬同性恋是什么啊？这不是先天的性取向... 2020了还有人不知道这？盗图不删不道歉 转移注意力倒是挺行嗷,SWSR,0,0
923,是的，她其实就感觉像在做实验那样观察trans,SWSR,0,0
924,是真的没所谓还是压根没有可选余地只有当事人自己心里清楚。不过我更好奇男性中“没所谓”的比例有多高，不知有没人调查过。,SWSR,0,0
925,"wa就会挑软柿子捏是吧！tc那年的声明说宁一句不是了？只是说把片酬捐做慈善。况且当年他如果可以通过大声反对就直击小金人的话，何不直接跟着大咖们骂你是个渣？当时metoo如火如荼，直接骂你不才是当时最zzzq的事吗？他那篇声明可以说是当年说话最温柔的,没有趁宁过街老鼠的时候给宁任何打击吧",SWSR,0,0
926,我觉得在此人言语中老师已经是他眼中的一位爱国画手了……,SWSR,0,0
927,权利义务责任不分家啊 剩下的可以看看我的下一条回复,SWSR,0,0
928,"跟你们中国男人学的，其人之道还治其人之身。麻烦中国男人大度宽容，别这么敏感小气。,你没骂过又如何？中国男人骂了几十年了，你你想做理中客？麻烦去找始作俑者。中国男人什么时候反省道歉弥补了再说。,现在知道以偏概全了？你们骂女司机时候呢？你们骂女人啥啥时候呢？咋不知道？现在出来装几把了，恶心。,看看，中国男人就这德性，放着截图他看不到呢。中国男人，呵呵，中国男人，驰名装瞎，驰名双标。",SWSR,1,1
929,是的！录节目之前有没有兴趣预热一下 比如写一下天才女友观剧感想？,SWSR,0,0
930,我票圈日常生活有点多不是很敢加网络上的人~~我回关你微博啦~！,SWSR,0,0
931,第三点只做到捐款和纳税，平时加班实在太多，工作之余的每一分钟，都用来陪孩子,SWSR,0,0
932,性话题属于很私密的话题吧，哪有不熟的人聊的，又不是见医生,SWSR,0,0
933,难道你就是她拉的那坨屎？不然你怎么这么了解,SWSR,0,0
934,真的很无语，那言论明明已经是针对女性了，你只要说什么，她们就按头你是女拳师，不让你急什么。太恶心了他们说话,SWSR,1,1
935,别被这女人当枪使了，是papi酱为了复出拿女权当垫脚石呢，恶心的资本家不分男女,SWSR,1,1
936,你看看微博女权几个不是挑起争端的？举个例子，中印摩擦都有女权站出来骂直男癌天国，婚姻冷静期就说国家限制女性自由女性是二等公民，特么直接笑死国家什么时候不尊重女性了？整天一边说着自己是二等公民，一边骂男的是蛆，标准的损己一千也要伤敌一百,SWSR,1,1
937,哈哈哈  我也是  我遇到妹子跟我撒娇我就立刻阵亡    要啥都行,SWSR,0,0
938,简单总结起来就是“别人歧视我不行，我歧视别人可以”,SWSR,0,0
939,有些人db号都被扒的底朝天了 开始学会匿名投稿了 真的有够努力的,SWSR,0,0
940,现代人是太矫情，摸一下能死不？非得抱着别人扣个大帽子送到监狱里。。？,SWSR,0,0
941,哎 丑人多作怪 都是钱和名利惹的祸 人一旦有名气或者有钱了 就变坏了，这是多数人的一种通病,SWSR,0,0
942,都是扯淡，都是自愿。现在出来蹭热度，整个什么me too就是个闹剧,SWSR,0,0
943,我这个牙医也是 居然给我推销他同学 果然男人都是想着男人啊 精神基佬,SWSR,1,1
944,微博“女权”一边呼吁平等甚至是特权，一边对着性少数群体树靶子打，真的很神奇,SWSR,1,1
945,好笑以为别人不知道这就是你们女拳安插在群里的内鬼?故意发表一些弱智言论自己截图自我高潮笑死,SWSR,1,1
946,笑死我了，我男权？想多了，我从不男权，因为我知道，我妈妈生我养我不容易，他们就应该和我们男生一样平等，这是应得的，但我就是看不惯你们有的女生一副高高在上的样子。,SWSR,1,1
947,害～去看看白左女权～这就不是反不反红的问题,SWSR,0,0
948,我觉得是你需要冷静，博主没有得听你bb还表示认同的义务,SWSR,0,0
949,哈哈哈哈哈哈哈哈哈哈哈哈哈哈，你的文字功底怎么这么好,SWSR,0,0
950,双向关注也不能证明什么，特别经过袋鼠那扩列的，虽然以观察世界为出发点，但是也没必要给自己找不痛快。,SWSR,0,0
951,所以男人们快反婚啊，为啥只在这儿哔哔赖赖,SWSR,1,1
952,她还不知道争来了冠姓权全天下的毛肚都是她的,SWSR,0,0
953,“反色情”忽左忽右，我国红色风暴时代也反色情，米国极右时代也反色情,SWSR,0,0
954,纠正一点。一岁半还是需要喝配方奶粉。奶粉不是简单的牛奶喷粉而成。而是按照一定的比例，含有维生素，矿物质，脂肪，蛋白质，按照一定的比例调配而成😉 牛奶中80％都是大分子酪蛋白不适合小宝宝😊,SWSR,0,0
955,我看到有人说媒体对那位人大代表（Mrs Chinese）说的话故意断章取义了，这是我看到那位说媒体断章取义的博主的原文，我觉得值得一看,SWSR,0,0
956,你说的小三和婆婆不也都是婚女的破事，不结婚或离婚可解,SWSR,1,1
957,天哪，韩国太危险了，这样也能结束自己的生命，也是觉得可怕😱,SWSR,0,0
958,其实女权被污名化就是屌子们遏制女权的手段，千百年来都是同样的手段没啥花样，和荡妇羞辱一个思路，怕自己不行就骂有正常性欲的女性是荡妇，怕男的不再吃性别红利就骂要求正常人权的女性是田园女权,SWSR,1,1
959,田园女权说嫁人就是做生意，就是出卖自己子宫。而且男女交往的时候还不能花男人钱，说自己没有手脚不能挣钱吗？干嘛去花男人钱？在你最年轻貌美的时候都不愿意给你花钱的男人，对你会有什么诚意啊？,SWSR,1,1
960,"微博女权的发言就能入目了吗，就准你们骂人，不准别人还手,我尊敬为女性发声的，为平等做出努力的女性，但是把柯洁网暴上热搜的人中有多少是真正为女性发过声，做过事的人",SWSR,1,1
961,女人打男人，肯定是逼急了。男人打女人，哪怕是女人先动手，也是男的渣,SWSR,1,1
962,套话怼人之前麻烦过过脑子。不过脑子至少改了错别字。,SWSR,0,0
963,mtf可不是gay。而且果子狸鳄鱼稍息等人的拥护者不是早和les割席了吗？我并不认为这种所谓“极端女权”会帮助不同群体发声，她们只想当新的压迫者,SWSR,1,1
964,这事儿你让大伙怎么跟她站在一边啊？捍卫她老公的冠姓权一百年不动摇吗？,SWSR,0,0
965,酒驾要入刑，醉酒不要。所以又回到了讨论初始点，到底是一个生命还是一组细胞，由谁来定（开个玩笑，生过孩子和没生过的确实不一样，我的孩子真是我身体里生出来的,SWSR,0,0
966,国产电视剧怕是永远分不清楚女权和女表吧,SWSR,0,0
967,你这个看法很奇怪。冠母姓在社会里面一直存在，我就是跟妈妈姓的。轰炸团是什么权利啊，如果是服役现在女兵也很多,SWSR,0,0
968,我见过的护士长个个都好威，管床医生看见她们都低头乖乖滴//,SWSR,0,0
969,"这人还很鸡贼的把女性的归宿框定了：围着男人转，只不过一个不“安分”，一个心甘情愿给男的当奴隶罢了，完全没搞懂现在我们女权“已经不想继续陪男人玩了”这一核心观点。。。,。。。所以他说半天还是废话啊，我一个不怕死的干嘛去给怕死的人延续生命？我又不欠你的？而且努力在社会中劳动创造的价值比只当个围着你一个小家转胎器多太多啦。。。",SWSR,1,1
970,他们嫉妒你漂亮身材又好～说明你该继续努力认识同样在进步的女性,SWSR,0,0
971,并不是只有只有采取暴力手段才叫强奸，不敢反抗、不知反抗、不能反抗皆属于强奸罪的构成要件。,SWSR,0,0
972,这个其实是当权政府的选择，个人在国家机器面前真的话语权很小到忽略不计。算了，这种政策性话题也是很没劲，一说都高潮。就没有几个能心平气和地讲事实，责任权利的。我念书的时候就已经在修民法了，今年才弄出来《民法总则》，里面也是一塌糊涂，中国就是聪明能干的人太多而且都从政。,SWSR,0,0
973,我现在只要看到“虽然我也是女生但是我觉得XXXXX”我就不想看下去，暴躁得很，先打几拳再说。,SWSR,1,1
974,之前一直是五个男生那种，你们批评我吧,SWSR,0,0
975,姓什么无所谓，但要是孩子随母姓了后老丈人那这个当令牌跟你使来使去……那特么的就讨厌了,SWSR,0,0
976,刚去看了他微博，什么乱七八糟乌烟瘴气  不像个正经人,SWSR,0,0
977,虽然嘎嘎搞怪，在别人看来很异类，但她是我见过最“见怪不怪”，最有气场的明星。莫名有好感。,SWSR,0,0
978,之前有个博主就是为了冠姓权离婚，一堆支持的评论,SWSR,0,0
979,感觉半年前和scooter相关的抓马让比伯好不容易积攒的声誉断崖式下跌,SWSR,0,0
980,向谁反抗？男权的根基是不是在渔翁得利？,SWSR,1,1
981,有一定的道理，但是判断还是交给观众吧，人还是有个自知之明,SWSR,0,0
982,这是犯罪的暴力行为好吧，跟男性有什么关系?,SWSR,0,0
983,"话糙理不糙 本人元气少女程咬金 甜度一百昏,还有 如果你是一个男孩子（我默认了搞刘雨昕的都是姐妹）文中有些话可能不适用哈 但是平权运动对男性也很好的 嘻嘻",SWSR,0,0
984,可能是从小到大的氛围，包括我妈都跟我说过“要选男同事比较多的工作，女同事多了容易嚼舌根”，直到觉醒以后才意识到整个社会的厌女氛围，现在在努力去改正吧,SWSR,0,0
985,让我想到迈克尔杰克逊的娈童案也是死后才翻案，但是多少人关心真相呢？人们只相信看到他内心想看到的，丑恶是非。媒体为了流量无所不用其极，往往不经考证。《灾难艺术家》里提到希区柯克拍《群鸟》，故意把演员关在黑暗空间，往他们身上扔活鸟，让人很害怕。但是能说他是坏人吗？眼下人嘲般的道德绑架,SWSR,0,0
986,哦不结婚的沉没成本可能也就来自于社会主流的舆论压力，但是觉得那点压力难受的话还是趁早把自己安排的清清楚楚吧，工作上的压力比社会舆论压力大多了,SWSR,0,0
987,那些自己做不到放下扛鼎就开除自己女权借的人，真的很无语。不小心当了驴次方而被中伤，自然要自己调整，这不是女权主义的错啊,SWSR,1,1
988,所以说根本不应该有“父”的存在，女人不结婚，消灭一切“父”，世界上就没有重男轻女了。我看它清楚的很。,SWSR,1,1
989,你微博里那些蛆性别都是女?是变性了吗？看起来手术不太顺利，应该上大号✂️,SWSR,1,1
990,在某个博主底下跟田园女权杠上了，后来觉得没意思就拉黑了，然后这姐姐在微博一直阴阳怪气我,SWSR,1,1
991,天 我之前还看过他和他女儿一起拍的拜托爸爸 他女儿也真是可怜,SWSR,0,0
992,我真的服了我滴妈呀，我今天才解除封评，我真心觉得现在年轻人很少有这种歧视女性思想了，但凡有点素质都不会去歧视女性，反而很尊重女性，但的确也有屌癌，就像女性也有田园女权婊一样，我真的挺服的，工地上女性是比较少，就和护士这些一线照片一般都是女性一样，太敏感了，这是自我自卑，不是平权,SWSR,1,1
993,你长得帅就叫霸道总裁撩妻记，你长的丑就是办公职场性骚扰。,SWSR,1,1
994,看这剧很闷，不是说剧情很纠结，而是感觉很窒息。生命力就消耗在男人身上，太无聊了,SWSR,0,0
995,追根溯源，法语的阴阳性并非是强调男权至上,SWSR,0,0
996,我记得我在4.5年前加过他的微信，是个男的啊。,SWSR,0,0
997,中西有完整运行的社会（民族）体系与本土思想信仰，东欧和苏联没有,SWSR,0,0
998,这是我看过最理性的分析了，谎言终归是谎言！我们不是傻子！我相信恶人一定会有恶报的！,SWSR,0,0
999,替女性说话就要被辱骂是“天经地义”，不结婚生子哪怕当上总统也要被陌生人嘲笑也是“常规操作”，在自己主页里嘟囔一句随父姓不好就是“过于极端”，老双标了,SWSR,1,1
1000,然后等到生孩子的时候：女人天生就比男人能吃苦所以最好不用无痛嘻嘻,SWSR,1,1
1001,女孩子不愿意就是强奸，怎么不可以管，就是有关部门懒政而已,SWSR,0,0
1002,哈哈现在的世道真的是变太好了哦 rapper歌词里连句脏话的也不能写啦haha。 那么rapper们都不要玩黑辔了应该集体改行去教堂唱赞歌吧   还有评论里的시발씨끼들，故意针对土豆的不要太明显哦，去听歌就知道feat的人都用了这个歌词，故意针对土豆一个人的，我才要真的f**k u,SWSR,0,0
1003,单纯的讲，科比那奖拿得有点儿……呵呵，也许是美国人对他的情怀吧。,SWSR,0,0
1004,不能因为个别人对metoo的误解而毁了一锅粥。珍惜这样的运动渴望从中获益就更要洁身自好，谨言慎行。从来不认为［我是女性我说什么都对］而是［我是女性我们好好谈一谈］。,SWSR,0,0
1005,你这个不算算厌女，属于自我贬低心理，属于比较常见的心理问题……,SWSR,0,0
1006,在婚姻中的所有女性，都能自主决定是否生育吗？能决定何时生育吗？能随母姓吗？能去自己家里过年吗？能不承担家务全力拼事业吗？能不因为小孩生个病就抹杀她职场上的成绩吗？不能全部做到就是他所说的“无法决定自己命运的人”，所以“和奴隶无异”。,SWSR,1,1
1007,就……看她的意思，离婚冷静期比代孕话题更紧迫？,SWSR,0,0
1008,求帮助，我所遭遇的医疗安全伤害责任案件，维权四年多，蚌埠禹会区黄山医院和冒充军医手术医生都不具备三级手术资质，通过医托和承包科室的人骗病人到社区小医院做大手术，并造成严重伤害后果和后续治疗。蚌埠和安徽相关主管部门调查处理断章取义指鹿为马。大致内容请百度丁二波医疗案件，由人民网转载,SWSR,0,0
1009,准确来说他就是那时候的公知 说的比唱的好听肚子里一包垃圾 我也承认少年中国说写的不错 然而 和他兴女学一个结果,SWSR,0,0
1010,"但我觉得我不一定会喜欢抱女孩子的手感 通过抱我表妹得出的结论,唔 当好朋友和伴侣不一样吧....不过我没有抱着女孩子睡过觉呢不知道是什么感觉",SWSR,0,0
1011,照你这意思文革还是正确的？？？国家和人民那时都穷成什么样了？一天天不想着把日子过好，成天斗这个斗那个，说错一句话就是反革命，家里有个亲戚在国外就是特务。,SWSR,0,0
1012,记住一条，男权社会下，温柔用在女性身上绝对是贬意，用在男性身上那就是至高赞美了。,SWSR,1,1
1013,我这几年要是不买买买，不知道能省下多少钱，要是能一直坚持母乳奶粉牛奶钱都省了。这些钱花了，目前山穷水尽了，但是也还是能活,SWSR,0,0
1014,成本低，代价小，利润高，所以可以肆无忌惮，为所欲为。,SWSR,0,0
1015,东南亚一带天气热穿的少火气大，好像两性观念会比较随意一些,SWSR,0,0
1016,所以你就应该反婚离他们远点 然而你舍不得 你还指望剥削她们家务和生育价值呢,SWSR,1,1
1017,一些无知的人对女性平权主义的过度消费才有了这样的局面 本来是追求一种公平 最早成了另一种更多的不公平,SWSR,0,0
1018,要制裁他的话自有法律和天道，不该是我们，不该以这种方式。我们知道真相吗？竟然可以如此大义凛然地宣判另一个人的罪过吗？,SWSR,0,0
1019,就是这些人掌控者全球经济政治科技军事民生等诸多重要领域，凭什么？他们配吗？,SWSR,0,0
1020,有趣的是：女权就是关心女性权益，当然该只讨论权利，不讨论义务。他们难道以为女权是圣母吗？还要关心是否多吃多占了男性的？那有男权争，不是女权范畴。有些女孩也总担心自己站偏，站过了，认为女权就该只站最中间才是平等。不！女权就是为女性考虑。男人亏了，有他们的男权。被吃肉的还担心别人饿？,SWSR,1,1
1021,我老公就是，在我面前就像个小孩，又黏人又小心眼，好像确实是小时候没有被妈妈温柔的关爱过。,SWSR,0,0
1022,"别人家的私事,关你屁事 那些键盘侠太把自己当回事了",SWSR,0,0
1023,但现在的女权运动，很多时候还只是平权运动而已。,SWSR,0,0
1024,啊我刚才发一条，有些人对于劣迹斑斑的男星（某阳光男孩）过于宽容，对于优秀的女生却无端指责的微博……我真是不自觉diss舔蛆。,SWSR,1,1
1025,哦对还有“为什么要要求女生怎么做不要求男的怎么做”,SWSR,0,0
1026,怎么说呢 聪明人都懂得扬长避短以及用做成的事到达的成果说话 个体差异远远大过群体差异,SWSR,0,0
1027,我们首先是个人，其次才是男人或女人，中国人或外国人啊，唉,SWSR,0,0
1028,唉，原博那个女的真是服了，她自己觉得羞愧想跪屌是她的事情，但是人家拍她作为“看见女性劳动”的一个点，并不是来夸她的功绩，而是来反映女性参与社会建设的功绩不能被抹杀。然后她跳出来代表所有女性来羞愧，这脸真大啊。还有，到底是谁挑起性别对立的，不是原博这个女的吗，她的话不就是这个意思吗,SWSR,1,1
1029,我并没有说女权不好，我只是说极端女权，请注意审题,SWSR,0,0
1030,我觉得以前的观众是接受的，今天所谓的“丑闻”在过去还是被茶余饭后谈及的“美谈”，只是现在时代变了，一个公众人物，大家可以接受你的平庸，但是前提是要求你是一个好人。,SWSR,0,0
1031,这个问题压根就不成立，简单点说强者是对，弱者是错的，就这么简单！,SWSR,0,0
1032,那些同情三三的人呀，沙雕智商在宫斗剧中应该活不过第一集。是不是吴渣渣想给人弄进监狱不知道，原配表示必须干她……,SWSR,0,0
1033,我觉得也是，相信自己的感觉有什么错。总比那些落井下石的人强的多。,SWSR,0,0
1034,1岁后可以喝纯牛奶了的，日常膳食营养摄入足够喝纯奶即可，继续奶粉也Ok。看小孩的意愿和自己的钱包，奶粉不是唯一的选择。多样花乳品摄入最好。,SWSR,0,0
1035,骑驴看唱本，走着瞧呗，婚女还兴许活不到代孕合法那一天呢,SWSR,1,1
1036,心理疾病除了抑郁症还有躁郁症，见个缝就想咬几下，试试牙口，躲了。,SWSR,0,0
1037,也不知道这届网友是傻的吗 没睡过的话就直接回应在某女士婚姻中并无不正当关系发生不就好了 弯弯绕绕说那么多 竟然还有人听不明白其中深意,SWSR,0,0
1038,"我看到了，看出了重点就是她不是高精尖的专业人才,人家的逻辑是你们要钱的就是卖，就是把女人当工具，我自愿免费所以我不是工具，牛逼吧",SWSR,0,0
1039,"强调一点， 当中国的家庭妇女 是不承认生育贡献的， 这仅仅是 女性才有的问题， 这不是没有保障 是什么？  她们要当， 没问题， 女权努力给她们争取权益， 让她们当得舒心放心， 就算后悔也有退路 ， 而不是跟社会脱节， 你莫不是以为 ， 让她们爱干什么就干什么， 什么都不管  才叫女权？,我难道说的不是这个意思？ 而且 事实就是没有保障 ， 全靠自己判断 还要法律干什么？,个人选择，但现阶段一穷二白风险大 ，不太建议，不过女权努力的 就是 有保障的让她们当家庭主妇。",SWSR,1,1
1040,管好自己孩子姓什么就好了，管人家孩子干什么，这么在乎自己独立不独立，自己独立有丝分裂生个娃去呀，自己独立带娃去呀,SWSR,0,0
1041,怪不得我们国家的性同意权是14岁，其他国家的是16到18岁。这真是为那些不爱自己女儿的父母打开了方便之门哪。鲍御明的那个案子就是性同意权是14岁，现在没事了吧… 16岁之前，根本就是个初中学生啊，我们的性同意权最好能跟国际接轨吧，改到16到18岁，保护好我们的女娃们。,SWSR,0,0
1042,老有男人问我怎么分手的，我说我太喜欢讲道理，这是真实反馈，说我吵架还123列举说道理很烦。前任也说过“你说的很对这让我更生气”的话，我觉得确是个贬义。一般男性一开始听到就会奇说，我们男的讨厌不讲道理的，讲道理的可是最好的，我都只能回“嗯，你们都是现在这么说”……,SWSR,1,1
1043,就算她打开了潘多拉魔盒 就算她很坏…我倒希望她很坏 最好又聪明又坏 那至少是两个坏蛋的博弈 而不是一方对另一方的摧毁和碾压,SWSR,0,0
1044,"可能她真的只是为了去C罗酒店房间洗澡吧,所以她脱了裤子只是为了放屁吗",SWSR,1,1
1045,我气死了真的 一边嘲人家t一边维护平权 qtm,SWSR,0,0
1046,只不过是田园女拳想把自己归进女权里，做个“正派”而已,SWSR,1,1
1047,可怕的是不同年龄段的女性都在追求少女感，Cate Banchet并不会追求什么少女感,SWSR,0,0
1048,她们不结婚不要孩子，却觉得我们这种结婚有孩子的是婚驴,SWSR,1,1
1049,不想做男人的新娘也不想做老娘的我，真想变弯,SWSR,1,1
1050,好看，没有撕心裂肺的言明爱情，但每一个人都用心的去相爱，尽管生活有太多的无奈。值得去看。,SWSR,0,0
1051,害，我昨天刷超话看见他找车队三排上分，我还积极报名了，姐妹我看了你的评论我觉得我不能去，这要是输了我不得被骂到连家都没有了吗,SWSR,0,0
1052,现在的女的说实话只配当生产和泄欲的工具。,SWSR,1,1
1053,"嗯嗯～反思一下我身边的样本确实不太乐观，自己和周围人的经历可能也是失望创伤大于快乐，但可能也有偏激的成分在里面啦～继续观察，慢慢成长,我们俩讨论时用的衡量标准好像一直不一样。你可能更偏向用“道德”、“程序正义”来衡量她的对策，我一直在从女性争取权力的有效性来衡量…,首先我认为在现有制度下，在婚姻家庭中，确实没有更好的追求权益的方式，所以无论所谓的“正义正确”是什么相对没有那么重要，更重要的是要有行动，哪怕是偏激的。,嗷，稍等。我试着组织一下语言，看看怎么讲比较清楚",SWSR,0,0
1054,人家说“墙倒众人推”。但是对于他，我觉得应该再加两脚！,SWSR,0,0
1055,这两天看的吵吵也想了下，之前下班路上有两个孕妇，一个说自己刚入职就怀孕，然后动不动肚子疼请假，然后生孩子以后满月子就辞职。当时就觉得不可思议。不过这是少数人，作为国际物流公司，女同胞比男同胞多得多，都是老员工。然后工作到快生才休假！现在想想她们好厉害 举报 赞[23] 回复 2019-07-08 09:13:52 来自网页,SWSR,0,0
1056,中国的小孩也可以随母亲姓啊 我一个朋友就是随母亲姓的,SWSR,0,0
